ITEM_NM,SUBITEM_NM,CTPRVN_NM,SIGNGU_NM,CLSSRM_NM,TROBL_TY_NM,OPER_TIME_CN,CLSSRM_INTRCN_CN,RCRIT_PD,OPER_PD
"게이트볼",,대구,수성구,2021년 대구수성게이트볼 장애인생활체육교실(수성센터),지적장애,"매주 화,목 10:00~12:00","게이트볼 종목을 주제로 지역 장애인들이 주2회 정기적인 체육활동의 기회를 가짐으로써 기초체력 증진, 스트레스 해소, 사회성 함양을 포함해 궁극적으로 삶의 질 향상, 체육복지 실현을 추구하는 생활체육교실(프로그램) 입니다.",20210204~20210207,20210401~20211031
"게이트볼",,충북,음성군,2021 음성군장애인복지관 생활체육 게이트볼교실,지적장애,매주 화 13:00 ~ 15:00,,20210126~20210215,20210401~20211030
"게이트볼",,충북,음성군,2021 생활체육 장애인부모연대 게이트볼교실,지적장애,매주 화 14:00 ~ 16:00,,20210126~20210215,20210301~20211030
"게이트볼",,서울,성동구,2021 성동구 장애인어르신게이트볼교실(청바지_성동장애인종합복지관),지체장애,"월, 목 14:00~16:00",,20210201~20210331,20210401~20210930
"게이트볼",,전남,영암군,2021 전남 영암군 장애인생활체육 게이트볼교실,청각장애,14:30~16:30,2021 전남 영암군 장애인생활체육 게이트볼교실,20210401~20210430,20210506~20211125
"게이트볼",,전남,장성군,2021 전남 장성군 장애인생활체육 게이트볼교실,지체장애,10:00~11:00,2021 전남 장성군 장애인생활체육 게이트볼교실,20210501~20211023,20210501~20211023
"게이트볼",,강원,철원군,철원군농아인 파크골프/게이트볼 교실,청각장애,수 10:00 ~ 15:00,,20210201~20211231,20210401~20211027
"게이트볼",,강원,양양군,강원도 양양군 장애인 게이트볼교실,지체장애,목 14:00 ~ 16:00,,20210201~20211231,20210501~20211130
"게이트볼",,전남,장흥군,2021전남 장흥군 장애인생활체육 게이트볼 교실,지체장애,10:00~11:00,2021전남 장흥군 장애인생활체육 게이트볼 교실,20210301~20210330,20210401~20211130
"게이트볼",,강원,강릉시,강원도강릉시 장애인 게이트볼 교실,지체장애,금 14:00 ~ 17:00,,20210201~20211231,20210409~20211029
"게이트볼",,광주,서구,(기금) 2021 어르신 게이트볼교실(게이트볼연맹),지체장애,매주 화 14:00~16:00,,20210101~20210405,20210406~20210927
"게이트볼",,서울,성북구,2021 성북구 장애인 게이트볼교실(성북장애인가족지원센터),기타장애,매주 목 15:00~17:00,,20210201~20210430,20210501~20211031
"게이트볼",,경기,군포시,(군포시) 농아인게이트볼교실,청각장애,월 14:00~16:00,,20210301~20210331,20210401~20211031
"게이트볼",,경기,성남시,(대장체)성남시 게이트볼 교실,지체장애,목 10:00~12:00,,20210401~20210730,20210501~20211130
"배드민턴",,부산,사상구,사상구장애인배드민턴교실,지적장애,화/14:00~15:00,,20210301~20211231,20210301~20211231
"배드민턴",,경기,고양시,(대장체)고양시 배드민턴 교실,지적장애,수 10:00~11:00,,20210401~20210730,20210501~20211130
"배드민턴",,서울,송파구,2021 송파구 지적장애 배드민턴교실(송파장애인부모연대),지적장애,매주 화.목 16:00-18:00,,20210201~20210331,20210401~20210930
"배드민턴",,광주,북구,시립복지관 배드민턴교실-김숙희지도자,지적장애,매주 화 10:30~12:00,,20210102~20210205,20210223~20211227
"배드민턴",,광주,북구,(기금) 2021 혼합장애인 배드민턴교실(배드민턴협회),지적장애,매 주 월요일 20:00~21:00,광주 혼합장애인 배드민턴교실입니다.,20210419~20210423,20210426~20210906
"배드민턴",,충북,옥천군,2021 향수 배드민턴교실,지적장애,토 15:00~17:00,,20210126~20210215,20210301~20211030
"배드민턴",,광주,북구,(시비) 2021 배드민턴교실(시장애인체육회-윤자민),지적장애,매주 목 10:50~12:20,,20210101~20210317,20210318~20211230
"배드민턴",,전남,보성군,2021 전남 보성군 장애인생활체육 배드민턴교실,지적장애,13:00~14:00,2021 전남 보성군 장애인생활체육 배드민턴교실,20210301~20210401,20210512~20211117
"배드민턴",,전남,여수시,2021전남 여수시 장애인생활체육 배드민턴교실,지적장애,19:00~21:00,2021전남 여수시 장애인생활체육 배드민턴교실,20210301~20210330,20210512~20211110
"배드민턴",,강원,홍천군,강원도 홍천군 장애인 어울림 배드민턴 생활체육교실,지적장애,목 13:00 ~ 15:00,,20210201~20211231,20210408~20211118
"배드민턴",,세종,,2021 장애인 생활체육 배드민턴교실,지체장애,매주 화 오후 6시,,20210122~20210205,20210401~20211031
"배드민턴",,경기,군포시,(군포시)스매싱 배드민턴교실,지적장애,화 16:00~17:00,,20210201~20210331,20210401~20211031
"배드민턴",,세종,,2021 장애인생활체육 주말 배드민턴교실,지체장애,매주 일 오후 6시,,20210122~20210205,20210406~20211131
"배드민턴",,충남,당진시,콕콕 배드민턴 교실,지적장애,매주 수 19:00~22:00,,20210301~20211130,20210301~20211130
"배드민턴",,충북,증평군,2021 장애인생활체육 배드민턴교실,청각장애,매주 토 14:00~15:30,,20210126~20210215,20210401~20211031
"배드민턴",,부산,강서구,하이클리어배드민턴교실,지체장애,목/13:00~15:00,,20210301~20211231,20210301~20211231
"배드민턴",,광주,북구,개인(지적) 배드민턴교실-김숙희지도자,지적장애,매주 금 15:00~17:00,,2021.01.~20210215,20210226~20211230
"배드민턴",,광주,북구,푸른하늘주간보호센터 배드민턴교실1-김숙희지도자,지적장애,매주 금 10:00~11:00,,20210102~20210220,20210226~20211229
"배드민턴",,광주,북구,푸른하늘주간보호센터 배드민턴교실2-김숙희지도자,지적장애,매주 금 11:00~12:00,,20210102~20210220,20210226~20210329
"배드민턴",,경북,구미시,라온배드민턴교실(유형별-구미시장애인체육관),기타장애,"금, 10:30~11:30",,20210301~20210331,20210402~20211015
"배드민턴",,전남,여수시,2021 전남 여수시 장애인생활체육 멋진배드민턴교실,지체장애,09:50~11:50,2021 전남 여수시 장애인생활체육 멋진배드민턴교실,20210301~20210415,20210423~20211126
"배드민턴",,강원,영월군,강원도 영월군 발달장애인 배드민턴 교실,지적장애,화 14:00 ~ 16:00,,20210201~20211231,20210406~20211026
"배드민턴",,충남,청양군,장애청소년 배드민턴교실,기타장애,매주 금 13:30~14:30,,20210301~20211130,20210301~20211130
"배드민턴",,충남,부여군,장애청소년 배드민턴교실,지적장애,매주 목 13:30~15:30,,20210301~20211130,20210301~20211130
"배드민턴",,울산,남구,2021년 울산민턴사랑교실,지체장애,월요일 13:03~14:30,교실운영단체 : 울산광역시장애인체육관,20210101~20211025,20210405~20211025
"배드민턴",,광주,북구,선우학교 배드민턴교실-김숙희지도자,청각장애,매주 월 13:00~14:30,,20210102~20210228,20210329~20211227
"배드민턴",,전남,영광군,2021 전남 영광군 장애인생활체육 배드민턴교실,지적장애,14:00~15:00,2021 전남 영광군 장애인생활체육 배드민턴교실,20210415~20211014,20210415~20211014
"배드민턴",,충남,금산군,거점형 생활체육 배드민턴교실,기타장애,매주 월 18:00~19:00,,20210301~20211130,20210301~20211130
"배드민턴",,대전,유성구,2021 장애인배드민턴 생활체육교실,지체장애,"화, 목 16:00~18:00",,20210401~20211202,20210401~20211202
"배드민턴",,광주,북구,(기금)2021 청각장애청소년 배드민턴교실(북구장애인체육회-김숙희),청각장애,매주 월 13:00~14:30,,20210215~20210226,20210405~20211025
"배드민턴",,전남,완도군,2021 전남 완도군 장애인생활체육 좌식배드민턴 교실,지체장애,09:30~10:30,2021 전남 완도군 장애인생활체육 좌식배드민턴 교실,20210301~20210330,20210413~20211005
"배드민턴",,대전,유성구,2021 성세시온의집 배드민턴교실,지체장애,화 11:00~12:00,,20210402~20210924,20210402~20210924
"배드민턴",,광주,서구,관내장애인가족 배드민턴교실 - 정진훈지도자,기타장애,금요일 16:00~17:00,-,20210108~20211224,20210108~20211224
"배드민턴",,충남,계룡시,지체장애인 배드민턴 교실,지체장애,매주 화 18:00~19:30,,20210301~20211130,20210301~20211130
"배드민턴",,충북,음성군,2021 음성군 대금고등학교 배드민턴교실,지적장애,매주 금 10:00 ~ 12:00,,20210126~20210215,20210301~20211030
"배드민턴",,경남,사천시,경남장애인배드민턴 생활체육교실,지적장애,월 10:00~11:00,,20210101~20211231,20210101~20211231
"배드민턴",,광주,서구,이룸주간보호센터배드민턴교실-정수빈지도자,지적장애,매주 목 14:30~15:30,,20201214~20201218,20210218~20211230
"배드민턴",,서울,중구,2021 중구 지적장애인  생활체육 배드민턴교실(서울특별시중구장애인복지관),지적장애,매주 수 17:00-18:00,,20210201~20210331,20210401~20210930
"배드민턴",,강원,인제군,강원도 인제군 지적발달장애인 배드민턴 교실,지적장애,월 13:00 ~ 15:00,,20210201~20211231,20210405~20211122
"배드민턴",,전남,순천시,2021 전남 순천시 장애인생활체육 배드민턴 어울림교실(농아인협회),청각장애,14:30~16:30,2021 전남 순천시 장애인생활체육 배드민턴 어울림 교실(기금),20210504~20211130,20210504~20211130
"배드민턴",,대전,서구,2021 행복한우리복지관 배드민턴생활체육교실,지적장애,금 10:00~12:00,,20210402~20210924,20210402~20210924
"배드민턴",,서울,노원구,2021 노원구 지적장애청소년 배드민턴교실(장애인부모연대 노원지회),지적장애,매주 토 10:00~11:30,,20210201~20210530,20210401~20210930
"배드민턴",,광주,서구,(시비) 2021 혼합장애인 배드민턴교실(시장애인체육회-정진훈),지적장애,매주 월 16:00~18:00,가족배드민턴교실 입니다. 부모님과 함께 배우는 배드민텬 교실입니다,20210102~20211231,20210104~20211227
"배드민턴",,충북,제천시,2021 제천시 장애청소년직업적응훈련시설 배드민턴교실,지적장애,매주 월 14:00 ~ 16:00,,20210126~20210215,20210301~20211030
"배드민턴",,광주,서구,관내장애인가족 배드민턴교실 - 정진훈 지도자,지적장애,수요일 16:00~17:00,-,20210106~20211229,20210106~20211229
"배드민턴",,광주,광산구,운남고등학교B 배드민턴교실  - 정진훈지도자,지적장애,수요일 10:30~11:30,-,20210303~20211229,20210303~20211229
"배드민턴",,광주,광산구,운남고등학교A 배드민턴교실 - 정진훈지도자,지적장애,수요일 09:30~10:30,-,20210303~20211229,20210303~20211229
"배드민턴",,광주,서구,중급배드민턴교실(개인수업)-윤자민지도자,지적장애,"매주 화,목 17:00~18:00",,20210101~20210315,20210316~20211230
"배드민턴",,광주,서구,(기금) 2021 지적장애인 배드민턴교실(서구장애인체육회-정수빈),지적장애,매주 목 14:30~15:30,,20210329~20210402,20210408~20211028
"배드민턴",,강원,평창군,강원도 평창군 중증장애인 배드민턴교실,지적장애,"화,금 09:30 ~ 11:00",,20210201~20211231,20210402~20211029
"배드민턴",,대전,대덕구,발달장애인배드민턴교실(대덕구지회),지적장애,"월,수 16:00~18:00",,20210513~20211209,20210513~20211209
"배드민턴",,전남,순천시,2021 전남 순천시 장애인생활체육 배드민턴교실,지적장애,14:00~16:00,2021 전남 순천시 장애인생활체육 배드민턴교실,20210301~20210330,20210408~20210923
"배드민턴",,서울,성북구,"2021 성북구 발달,지체장애인 배드민턴교실(성북장애인복지관)",지적장애,"매주 수,목 16:00~18:00",,20210201~20210331,20210401~20210731
"배드민턴",,광주,서구,관내장애인가족 배드민턴교실 - 정진훈지도자,기타장애,금요일 17:00~18:00,-,20210108~20211224,20210108~20211224
"배드민턴",,경북,상주시,발달장애인 생활체육교실_뻔뻔한 배드민턴 스포츠단(유형별-상주시장애인보호작업시설),지적장애,"목, 10:30~11:30",,20210301~20210331,20210401~20210909
"배드민턴",,충북,제천시,2021 제천시 JCRC 배드민턴교실,지적장애,매주 금 10:00 ~ 12:00,,20210126~20210215,20210301~20211030
"배드민턴",,광주,북구,자연과학고등학교배드민턴교실-윤자민지도자,지적장애,매주 목 10:50~12:20,,20210101~20210317,20210318~20211230
"배드민턴",,서울,금천구,2021 금천구 지적장애인 배드민턴교실(임마누엘독산공동체),지적장애,매주 토 14:00~16:00,,20210201~20210530,20210501~20210730
"배드민턴",,충북,충주시,2021 장애인생활체육 배드민턴교실,지적장애,매주 목 14:00~16:00,,20210126~20210215,20210302~20211031
"배드민턴",,대전,동구,2021 밀알 배드민턴 생활체육교실,지적장애,월 16:30~18:30,,20210405~20211004,20210405~20211004
"수상스키",,서울,광진구,2021 서울특별시장애인수상스키교실(서울특별시장애인수상스키협회),지체장애,"월, 화 11:00-13:00",,20210201~20210430,20210501~20210630
"파워싸커",,서울,노원구,2021 노원구 뇌병변장애인 전동축구교실(노원중증장애인독립생활센터 ),뇌병변장애,매주 목 14:00~16:00,,20210201~20210430,20210401~20210930
"파크골프",,서울,성북구,2021 성북구 발달장애인 파크골프교실(승가원행복마을),지적장애,매주 금 13:00~15:00,,20210201~20210530,20210401~20210930
"파크골프",,울산,북구,2021년 울산 지적장애인 생활체육 파크골프교실,지적장애,목요일 10:00~11:00,운영단체 : 클로버장애인단기보호시설,20210101~20211014,20210401~20211014
"파크골프",,서울,구로구,2021 구로구 지적장애인파크골프교실((사)서울장애인부모연대 구로지회),지적장애,매주 토 10:00-12:00,,20210201~20210430,20210401~20210930
